    entiteitnummer;haltenummer;omschrijving;omschrijvinglang;gemeentenummer;omschrijvinggemeente;geocoordinaat;haltetoegankelijkheden;hoofdhalte;taal;links;latitude;longitude;locatie
2;201372;Sint-Pietersplein;Gent Sint-Pietersplein;4612;Gent;"{""latitude"": 51.041919, ""longitude"": 3.725627}";VISUELE_BEPERKING;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201372""}]";51.041919;3.725627;51.041919, 3.725627
2;201377;Kikvorsstraat;Gent Kikvorsstraat;4612;Gent;"{""latitude"": 51.024191, ""longitude"": 3.720265}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201377""}]";51.024191;3.720265;51.024191, 3.720265
2;201381;UZ Zwijnaardsesteenweg;Gent UZ Zwijnaardsesteenweg;4612;Gent;"{""latitude"": 51.026711, ""longitude"": 3.722008}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201381""}]";51.026711;3.722008;51.026711, 3.722008
2;201388;Wondelgembrug;Gent Wondelgembrug;4612;Gent;"{""latitude"": 51.066099, ""longitude"": 3.708992}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201388""}]";51.066099;3.708992;51.066099, 3.708992
2;201392;van Ryhovelaan;Gent van Ryhovelaan;4612;Gent;"{""latitude"": 51.074473, ""longitude"": 3.713139}";MOTORISCHE_BEPERKING;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201392""}]";51.074473;3.713139;51.074473, 3.713139
2;201393;Zuid perron 8;Gent Zuid perron 8;4612;Gent;"{""latitude"": 51.048219, ""longitude"": 3.731001}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201393""}]";51.048219;3.731001;51.048219, 3.731001
2;201412;Mariakerkebrug;Mariakerke Mariakerkebrug;4614;Gent;"{""latitude"": 51.077265, ""longitude"": 3.677296}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201412""}]";51.077265;3.677296;51.077265, 3.677296
2;201413;Dienstencentrum;Mariakerke Dienstencentrum;4614;Gent;"{""latitude"": 51.08019, ""longitude"": 3.680341}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201413""}]";51.08019;3.680341;51.08019, 3.680341
2;201415;Lusthoflaan;Mariakerke Lusthoflaan;4611;Gent;"{""latitude"": 51.083057, ""longitude"": 3.693247}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201415""}]";51.083057;3.693247;51.083057, 3.693247
2;201418;Vroonstalledries;Wondelgem Vroonstalledries;4611;Gent;"{""latitude"": 51.089269, ""longitude"": 3.710673}";MOTORISCHE_BEPERKING;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201418""}]";51.089269;3.710673;51.089269, 3.710673
2;201426;New-Yorkstraat;Gent New-Yorkstraat;4612;Gent;"{""latitude"": 51.077815, ""longitude"": 3.729972}";MOTORISCH_MET_ASSIST;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201426""}]";51.077815;3.729972;51.077815, 3.729972
2;201447;Bijloke;Gent Bijloke;4612;Gent;"{""latitude"": 51.045742, ""longitude"": 3.718638}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201447""}]";51.045742;3.718638;51.045742, 3.718638
2;201451;Meeuwstraat;Gent Meeuwstraat;4612;Gent;"{""latitude"": 51.086836, ""longitude"": 3.729871}";MOTORISCHE_BEPERKING;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201451""}]";51.086836;3.729871;51.086836, 3.729871
2;201454;Minoodtlaan;Mariakerke Minoodtlaan;4614;Gent;"{""latitude"": 51.07403, ""longitude"": 3.671537}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201454""}]";51.07403;3.671537;51.07403, 3.671537
2;201470;Groeningewijk;Gentbrugge Groeningewijk;4619;Gent;"{""latitude"": 51.041058, ""longitude"": 3.773996}";MOTORISCH_MET_ASSIST;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201470""}]";51.041058;3.773996;51.041058, 3.773996
2;201472;Voordries;Gentbrugge Voordries;4619;Gent;"{""latitude"": 51.041596, ""longitude"": 3.767598}";MOTORISCHE_BEPERKING;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201472""}]";51.041596;3.767598;51.041596, 3.767598
2;201479;Stelplaats;Gentbrugge Stelplaats;4621;Gent;"{""latitude"": 51.036016, ""longitude"": 3.751677}";MOTORISCHE_BEPERKING;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201479""}]";51.036016;3.751677;51.036016, 3.751677
2;201481;Ledebergplein;Ledeberg Ledebergplein;4621;Gent;"{""latitude"": 51.037428, ""longitude"": 3.74287}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201481""}]";51.037428;3.74287;51.037428, 3.74287
2;201506;Losweg;Mariakerke Losweg;4614;Gent;"{""latitude"": 51.079402, ""longitude"": 3.69015}";MOTORISCH_MET_ASSIST;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201506""}]";51.079402;3.69015;51.079402, 3.69015
2;201509;Eeklostraat;Mariakerke Eeklostraat;4614;Gent;"{""latitude"": 51.073033, ""longitude"": 3.695247}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201509""}]";51.073033;3.695247;51.073033, 3.695247
2;201530;Heymanslaan;Gent Heymanslaan;4612;Gent;"{""latitude"": 51.026311, ""longitude"": 3.728798}";MOTORISCHE_BEPERKING;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201530""}]";51.026311;3.728798;51.026311, 3.728798
2;201537;Sterre (Oudenaardsesteenweg);Gent Sterre (Oudenaardsesteenweg);4612;Gent;"{""latitude"": 51.025447, ""longitude"": 3.71043}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201537""}]";51.025447;3.71043;51.025447, 3.71043
2;201543;Campusstraat;Zwijnaarde Campusstraat;4624;Gent;"{""latitude"": 51.006941, ""longitude"": 3.711864}";MOTORISCHE_BEPERKING;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201543""}]";51.006941;3.711864;51.006941, 3.711864
2;201548;Zomerstraat;Gent Zomerstraat;4612;Gent;"{""latitude"": 51.031663, ""longitude"": 3.729843}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201548""}]";51.031663;3.729843;51.031663, 3.729843
2;201549;Dok-Noord;Gent Dok-Noord;4612;Gent;"{""latitude"": 51.064403, ""longitude"": 3.733284}";MOTORISCHE_BEPERKING;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201549""}]";51.064403;3.733284;51.064403, 3.733284
2;201550;Einde Were;Gent Einde Were;4612;Gent;"{""latitude"": 51.052974, ""longitude"": 3.699252}";MOTORISCHE_BEPERKING;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201550""}]";51.052974;3.699252;51.052974, 3.699252
2;201578;Afsneemolenstraat;Afsnee Afsneemolenstraat;4620;Gent;"{""latitude"": 51.02446, ""longitude"": 3.652534}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201578""}]";51.02446;3.652534;51.02446, 3.652534
2;201579;Wittepaalstraat;Afsnee Wittepaalstraat;4620;Gent;"{""latitude"": 51.027179, ""longitude"": 3.655761}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201579""}]";51.027179;3.655761;51.027179, 3.655761
2;201581;Dorp;Afsnee Dorp;4620;Gent;"{""latitude"": 51.030268, ""longitude"": 3.667043}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201581""}]";51.030268;3.667043;51.030268, 3.667043
2;201582;Steenaardestraat;Sint-Denijs-Westrem Steenaardestraat;4623;Gent;"{""latitude"": 51.028668, ""longitude"": 3.669424}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201582""}]";51.028668;3.669424;51.028668, 3.669424
2;201584;Boesbeeklaan;Sint-Denijs-Westrem Boesbeeklaan;4623;Gent;"{""latitude"": 51.025645, ""longitude"": 3.681267}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201584""}]";51.025645;3.681267;51.025645, 3.681267
2;201592;Dupuislaan;Gent Dupuislaan;4612;Gent;"{""latitude"": 51.035809, ""longitude"": 3.688951}";"MOTORISCH_MET_ASSIST;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201592""}]";51.035809;3.688951;51.035809, 3.688951
2;201594;Wiemersdreef;Gent Wiemersdreef;4612;Gent;"{""latitude"": 51.036036, ""longitude"": 3.695827}";MOTORISCHE_BEPERKING;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201594""}]";51.036036;3.695827;51.036036, 3.695827
2;201595;Roosakker;Gent Roosakker;4612;Gent;"{""latitude"": 51.036485, ""longitude"": 3.702487}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201595""}]";51.036485;3.702487;51.036485, 3.702487
2;201626;Merelbeke Station;Gentbrugge Merelbeke Station;4619;Gent;"{""latitude"": 51.019569, ""longitude"": 3.764503}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201626""}]";51.019569;3.764503;51.019569, 3.764503
2;201649;Station;Sint-Denijs-Westrem Station;4623;Gent;"{""latitude"": 51.019705, ""longitude"": 3.677613}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201649""}]";51.019705;3.677613;51.019705, 3.677613
2;201658;Tramstraat;Zwijnaarde Tramstraat;4624;Gent;"{""latitude"": 51.009954, ""longitude"": 3.703836}";MOTORISCHE_BEPERKING;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201658""}]";51.009954;3.703836;51.009954, 3.703836
2;201732;Goedingenstraat;Afsnee Goedingenstraat;4620;Gent;"{""latitude"": 51.040325, ""longitude"": 3.652057}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201732""}]";51.040325;3.652057;51.040325, 3.652057
2;201735;Halewijnstraat;Drongen Halewijnstraat;4617;Gent;"{""latitude"": 51.052549, ""longitude"": 3.617958}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201735""}]";51.052549;3.617958;51.052549, 3.617958
2;201887;Station;Gentbrugge Station;4619;Gent;"{""latitude"": 51.038347, ""longitude"": 3.756779}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201887""}]";51.038347;3.756779;51.038347, 3.756779
2;201891;Ooievaarsnest;Gentbrugge Ooievaarsnest;4619;Gent;"{""latitude"": 51.035274, ""longitude"": 3.772258}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/201891""}]";51.035274;3.772258;51.035274, 3.772258
2;202013;Kwikstaartlaan;Wondelgem Kwikstaartlaan;4611;Gent;"{""latitude"": 51.095988, ""longitude"": 3.715003}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/202013""}]";51.095988;3.715003;51.095988, 3.715003
2;202192;Rosdamstraat;Sint-Denijs-Westrem Rosdamstraat;1378;Gent;"{""latitude"": 51.014836, ""longitude"": 3.65192}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/202192""}]";51.014836;3.65192;51.014836, 3.65192
2;202223;Botestraat;Wondelgem Botestraat;4611;Gent;"{""latitude"": 51.086386, ""longitude"": 3.707379}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/202223""}]";51.086386;3.707379;51.086386, 3.707379
2;202397;Wulverdam;Oostakker Wulverdam;4615;Gent;"{""latitude"": 51.099312, ""longitude"": 3.77083}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/202397""}]";51.099312;3.77083;51.099312, 3.77083
2;202414;Anglo Belge;Gent Anglo Belge;1378;Gent;"{""latitude"": 51.12954, ""longitude"": 3.766061}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/202414""}]";51.12954;3.766061;51.12954, 3.766061
2;202426;Terdonk Station;Gent Terdonk Station;1378;Gent;"{""latitude"": 51.145405, ""longitude"": 3.776477}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/202426""}]";51.145405;3.776477;51.145405, 3.776477
2;202556;Meerhoutstraat;Oostakker Meerhoutstraat;4615;Gent;"{""latitude"": 51.094608, ""longitude"": 3.769127}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/202556""}]";51.094608;3.769127;51.094608, 3.769127
2;202565;Langerbruggestraat;Oostakker Langerbruggestraat;4615;Gent;"{""latitude"": 51.102505, ""longitude"": 3.759129}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/202565""}]";51.102505;3.759129;51.102505, 3.759129
2;202589;Kerk;Desteldonk Kerk;1377;Gent;"{""latitude"": 51.122375, ""longitude"": 3.781903}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/202589""}]";51.122375;3.781903;51.122375, 3.781903
2;202590;Koemeersstraat;Desteldonk Koemeersstraat;1377;Gent;"{""latitude"": 51.121792, ""longitude"": 3.786777}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/202590""}]";51.121792;3.786777;51.121792, 3.786777
2;202591;Mispelstraat;Desteldonk Mispelstraat;1377;Gent;"{""latitude"": 51.121674, ""longitude"": 3.790975}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/202591""}]";51.121674;3.790975;51.121674, 3.790975
2;202592;Moleneinde;Desteldonk Moleneinde;1377;Gent;"{""latitude"": 51.121988, ""longitude"": 3.797333}";MOTORISCH_MET_ASSIST;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/202592""}]";51.121988;3.797333;51.121988, 3.797333
2;202593;Keurestraat;Desteldonk Keurestraat;1377;Gent;"{""latitude"": 51.12424, ""longitude"": 3.804396}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/202593""}]";51.12424;3.804396;51.12424, 3.804396
2;202612;Paelinckstraat;Oostakker Paelinckstraat;4615;Gent;"{""latitude"": 51.106384, ""longitude"": 3.773397}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/202612""}]";51.106384;3.773397;51.106384, 3.773397
2;202652;Spoorwegstraat;Wondelgem Spoorwegstraat;4611;Gent;"{""latitude"": 51.080497, ""longitude"": 3.716441}";MOTORISCH_MET_ASSIST;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/202652""}]";51.080497;3.716441;51.080497, 3.716441
2;202684;Mai Zetterlingstraat;Gent Mai Zetterlingstraat;1377;Gent;"{""latitude"": 51.118429, ""longitude"": 3.776943}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/202684""}]";51.118429;3.776943;51.118429, 3.776943
2;202761;Molenhuis;Drongen Molenhuis;4622;Gent;"{""latitude"": 51.035428, ""longitude"": 3.613201}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/202761""}]";51.035428;3.613201;51.035428, 3.613201
2;202763;Baarlewarande;Drongen Baarlewarande;4622;Gent;"{""latitude"": 51.031919, ""longitude"": 3.605362}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/202763""}]";51.031919;3.605362;51.031919, 3.605362
2;202764;Zombeekstraat;Drongen Zombeekstraat;4622;Gent;"{""latitude"": 51.029083, ""longitude"": 3.603862}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/202764""}]";51.029083;3.603862;51.029083, 3.603862
2;203002;Terplatenbrug;Gent Terplatenbrug;4612;Gent;"{""latitude"": 51.03832, ""longitude"": 3.729956}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/203002""}]";51.03832;3.729956;51.03832, 3.729956
2;203011;Meulestedebrug;Gent Meulestedebrug;4611;Gent;"{""latitude"": 51.086498, ""longitude"": 3.725557}";MOTORISCHE_BEPERKING;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/203011""}]";51.086498;3.725557;51.086498, 3.725557
2;203191;Drie Sleutels;Sint-Denijs-Westrem Drie Sleutels;4623;Gent;"{""latitude"": 51.01754, ""longitude"": 3.664968}";MOTORISCHE_BEPERKING;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/203191""}]";51.01754;3.664968;51.01754, 3.664968
2;203360;Groenestaakstraat;Mariakerke Groenestaakstraat;4614;Gent;"{""latitude"": 51.078413, ""longitude"": 3.677346}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/203360""}]";51.078413;3.677346;51.078413, 3.677346
2;203407;Passagierstraat;Gent Passagierstraat;1378;Gent;"{""latitude"": 51.099499, ""longitude"": 3.7292}";MOTORISCHE_BEPERKING;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/203407""}]";51.099499;3.7292;51.099499, 3.7292
2;203546;Bernadette Kerk;Gent Bernadette Kerk;1378;Gent;"{""latitude"": 51.076058, ""longitude"": 3.752525}";MOTORISCHE_BEPERKING;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/203546""}]";51.076058;3.752525;51.076058, 3.752525
2;203547;Slotendries;Oostakker Slotendries;4615;Gent;"{""latitude"": 51.079649, ""longitude"": 3.757123}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/203547""}]";51.079649;3.757123;51.079649, 3.757123
2;203554;Onze-Lieve-Vrouwstraat;Oostakker Onze-Lieve-Vrouwstraat;4615;Gent;"{""latitude"": 51.079947, ""longitude"": 3.76404}";MOTORISCH_MET_ASSIST;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/203554""}]";51.079947;3.76404;51.079947, 3.76404
2;203574;De Baetsplaats;Sint-Kruis-Winkel De Baetsplaats;4608;Gent;"{""latitude"": 51.155667, ""longitude"": 3.816398}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/203574""}]";51.155667;3.816398;51.155667, 3.816398
2;203591;Mispelstraat;Desteldonk Mispelstraat;1377;Gent;"{""latitude"": 51.121663, ""longitude"": 3.792792}";MOTORISCH_MET_ASSIST;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/203591""}]";51.121663;3.792792;51.121663, 3.792792
2;203613;Wittewalle;Oostakker Wittewalle;4615;Gent;"{""latitude"": 51.108261, ""longitude"": 3.782514}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/203613""}]";51.108261;3.782514;51.108261, 3.782514
2;203756;Sint-Gerolfstraat;Drongen Sint-Gerolfstraat;4617;Gent;"{""latitude"": 51.041504, ""longitude"": 3.64037}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/203756""}]";51.041504;3.64037;51.041504, 3.64037
2;203758;Booiebos;Drongen Booiebos;4617;Gent;"{""latitude"": 51.042874, ""longitude"": 3.60309}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/203758""}]";51.042874;3.60309;51.042874, 3.60309
2;203763;Baarlewarande;Drongen Baarlewarande;4622;Gent;"{""latitude"": 51.031456, ""longitude"": 3.604851}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/203763""}]";51.031456;3.604851;51.031456, 3.604851
2;203764;Zombeekstraat;Drongen Zombeekstraat;4622;Gent;"{""latitude"": 51.028979, ""longitude"": 3.603605}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/203764""}]";51.028979;3.603605;51.028979, 3.603605
2;204911;Sint-Pietersstation perron 1;Gent Sint-Pietersstation perron 1;4612;Gent;"{""latitude"": 51.037105, ""longitude"": 3.708767}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/204911""}]";51.037105;3.708767;51.037105, 3.708767
2;204915;Sint-Pietersstation perron 5;Gent Sint-Pietersstation perron 5;4612;Gent;"{""latitude"": 51.036645, ""longitude"": 3.708644}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/204915""}]";51.036645;3.708644;51.036645, 3.708644
2;204917;Sint-Pietersstation perron 7;Gent Sint-Pietersstation perron 7;4612;Gent;"{""latitude"": 51.036613, ""longitude"": 3.708814}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/204917""}]";51.036613;3.708814;51.036613, 3.708814
2;204918;Sint-Pietersstation perron 8;Gent Sint-Pietersstation perron 8;4612;Gent;"{""latitude"": 51.036599, ""longitude"": 3.708886}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/204918""}]";51.036599;3.708886;51.036599, 3.708886
2;204920;Bovenhove;Gent Bovenhove;4623;Gent;"{""latitude"": 51.022166, ""longitude"": 3.688076}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/204920""}]";51.022166;3.688076;51.022166, 3.688076
2;204924;Europalaan;Gent Europalaan;4612;Gent;"{""latitude"": 51.046005, ""longitude"": 3.700141}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/204924""}]";51.046005;3.700141;51.046005, 3.700141
